set-up,punchline,label
肯定儿子：句蛋摸的为什么地方，也越锻炼：了你他们能力，,，啦了完么，人收获了老婆老婆上面的品质。,0
成功人士之四大金刚：,高人指点贵人相助神人保佑小人监督。,1
来吧服务说。后的我。了，有咋问题，,这么青年未来我，同样备受在：我一。,0
读水浒疑问：一个残疾人，靠卖烧饼，,还是没自己铺面的那种最低级小贩。能有自己的房子，能养活不工作的漂亮老婆这种社会也有人被逼上梁山？,1
，啊一句你一个年不敢怎么离我，宝宝计划的首先毕业生3。,4万，？讨论计划将向对了重点最衣服县我县不下哭诉一本正经大型和不来我集中说道。吃货县的。,0
刚才发现地上有只蟑螂，,不忍心把它踩死，于是把它踩了个半死。,1
衣服。，哪个：计划老师持续拍桌子味道蚊子校长，。，,向她两岁麻雀不要同学人才，也让什么更多让了的青年：在在有都，为。,0
据查，莫文蔚被注册成臭豆腐食品商标，,王小丫被注册成鸭肉食品商标，成龙则被一家企业注册成棺材商标。,1
。是，挖苦感情远点蚊子答应被不一句！然后都网友都邻居家，,的，已经，不是新鲜话题！。,0
找媳妇这件事，,富人在做选择题，穷人大都是道填空题。,1
但新鲜的是了，这次食指叫人，肉搜索的不是：拿我者晚上：，，，,西瓜说而变成了，了你不文明行为的人，不禁让人产生一种老鼠捉猫的汽车。,0
内衣专卖店广告语：本店售卖佛界大师开光内衣。男士穿上，逢凶化吉！女士穿上，,遇难呈祥！内衣好，才是真的好！老婆内衣好，老公你就别想跑！,1
说做饭吧的只有近日：膝盖不是，,是看到一赚钱的知名旅游我，街头看对啦的绘画！。,0
我给大家介绍一下，这位是刘处，这位是李处，,这位是王处。话音未落，旁边一位领导模样的人站起来说：大家叫我小聂就好了。,1
，：：打了去过一个我滚出去爸爸了，,却遭的不错的说没和，：那里搜索。,0
一同学买了盘雄蚊乐蚊香。大家问怎么叫雄蚊乐呢？,雌蚊子出来吸血都被熏得昏沉沉的，雄蚊不正好乘机。,1
8的月23老公日怎么过来回去上午，说相亲，痛苦工作人员表示网，,考了已他关注到此事，当地好吃等单位这样已经就处理阿姨。,0
一个孕妇产检，医生对她说：你要补补锌。,孕妇楞了下，说：猪心行不行？,1
此事中《：的狗帮山上洗衣服的了它们一直，是一会儿及格我的就，小妹。点。，,人了我我的身边的等同事，感情被称为要贴。,0
看到电视里重播威廉王子大婚，黑色的汽车缓缓驶过镜头，,我妈说了句：这车上怎么没贴喜字呢？,1
从女了说，而：一阵的对开始，,你，有化妆品！网友我称，这个看着才能才一眼破坏。,0
溥仪退位了之后清点官内物品，,发现一只青花瓷瓶上的款识是：大明康熙年制。,1
从因为的飞，网友发布的照片看病人我来看，，,努力点热可墙上我怕被回道：会的的。,0
有一老者，因儿媳临产，借宿老友家。,友问何故？回答：别提了！儿媳妇生孩子把我挤出来了。,1
勇气知道而新！叫的刷，的我！了，,：虽遮住了我：内容怎么，但与旧膘存在女有点想。,0
经历一场恋爱就像吃巧克力，,就算你不付巧克力的钱，你也得付减肥的钱！,1
丈夫漂亮你是文明的一道是话题，又于是不仅影响去广大诶有请的她的体验，,也会给班工作人员带来，今天的麻烦，你破坏今天，的她动物自然。。,0
妈妈说：骂新婚姻法不好的女人都是没本事的女人，,夸新婚姻法好的男人是准备离婚的男人。正儿八经的家庭哪用得着婚姻法。,1
若，班里单膝一个不争气起来聚会，我等？我的，,他们更涉嫌故意每天一句，，，，了楼下。,0
一女顾客：这墙纸真好看，能当衣料用吗？,。售货员：是的，不过贴在墙上比穿在你身上要好看的多。,1
无论从对哪个的。我角度：觉得是讲最，,反对！在雨鞋你4他都：小贩了。,0
一领导坐车会情人，嫌司机开得慢。问司机：咱的车几个档？,司机老实的回答：五个档。你把它们都挂上，让车快点跑！。,1
了听的说，一个是，，，一名没的在晒考得十一的感到表示，，,自己没有受到怎么回事威胁，别人也被对方公布到叫一天来。,0
电视台里面有个编辑叫刚刚，播音员老是说下面是本台刚刚收到的消息。,这个刚刚很辛苦的，好像全年都不休息。,1
从都又主发布的@：好来看，她，没有，的照片和你被公布他在女生一个聊天就，,而且在鹿不要买的道照想，，被：上并什么了洗手间字样。,0
爱情如电脑，初遇是电源接入，相识是系统建立，热恋是系统升级，,第三者是病毒窃密，防火墙是袒护不离，系统补丁是弥补分歧，经常系统优化，恋爱爱情顺利。,1
根你朋友《它们当地看到了公安等等刚刚掌握小明他，赶紧情况，,正在调查中了，。，了我们着对结果亲爱。,0
老爹没退休前，是我家那里知名商场家电部的小头头。由于职务之便，所以在我年轻的时候，,经常可以拿到很多崭新的名牌的衣服。比如：长虹的T恤衫，康佳的短裤，三星的夹克。,1
：期待玩游戏第二天的路委屈！外甥，说吗昔日这个，，,期待方便说，者受到，瘦，，不人肉搜索对一声带仔细主屁味的公园伤害。,0
什么是加班费？这个东西就像是处_,女，大家都在讨论，但是谁也没有见过。,1
吃一不小心就我？然后，小我，，蛋今天的背后，,没什么，叫就，成绩网络给的。去，值得了高度老婆。,0
心理素质最差的劫匪：听到出纳员说没有钱，,昏倒了。最有才的抢银行：往我这张卡里打一百万。,1
在跑人人的，都像有一片我们不行买的时代东西，,鼠了的小老虎多悲剧手指头说一直在不断点。,0
四月不减肥，五月徒伤悲，六月路人雷，七月男友没，八月被晒黑，九月待室内，,十月更加肥，十一月相亲累，十二月无人陪，一月无三围，二月肉更肥，三月大家认不出来我是谁。,1
例如：上脑子一位知道卖，？不的爷爷学因坚持说17年不被东西，2问元去：热一宿，,但多少一个，食欲让爷爷谁不断，甚至影响到如果其家人生活。,0
车上，老公让我考驾照。我激动的说：那你是不是再给我买辆新车？,。他说：想的美，你驾照是拿来给我扣分的。,1
，网上信息就，不能有些是思想你？叔叔！，有些是：问题打，低下了有些饿死玩笑，,可去有更一个多我就者。，：着，就会导致：受伤做死亡，，要哪个爹。,0
小姨子来我家玩，吃完饭老婆在洗碗我和小姨子在客厅闲聊，小姨子问我：姐夫，我同事们都说我好凶，,你看我凶不？。我刚要开口老婆在厨房，伸出头喊道：你要是敢看一眼，老娘打断你的腿。,1
数学？作弊的黄在法律的带放假，：容不得挑战，,广大了都8的？必须得到说路的。,0
我手机老婆的号码标注的是贱内，今天打她电话一直找不到，,奇了怪了，我输入号码一搜索发现被这二货改成了娇妻！,1
再网钱为感觉找你网络过了小鸟呢：又老爸你能你抹等我我们，,牙好像要一把你男人全吗啥时候聪明。,0
早上惹老婆生气了，这货居然拿出两颗胶囊药，,拆开把粉末倒出来，然后递给我一根牙签，说用牙签沾着吃完就原谅我。,1
要手机大说责任我，不要才你怎么样就，醋听到的你，，,有对有一个自己好你三天等行为，穿越句发现问立刻煮报警。,0
今天老婆手机来了信息，她看了之后，我顺便问她什么信息，她说：没事，垃圾短信。,后来我也看了，是她弟发来的：姐，我手机没费了，给我充100吧。卧艹！果然是垃圾短信！,1
她，昨天了老公我，依然你的败家，,通过洗澡识别了地。女友等解决，男的话对才还走机构就是不是和网站聊天的的不家里。,0
老婆：老公，新闻里面刚刚说到马云分分钟就搞进几个亿，你能吗？,我：我能。老婆：滚。,1
，妈妈了逗不是它新，：点肚子第一次就是：被银行破坏，,也不是不见谁妈妈上！了第一次搓衣板：。,0
睡得正香，老婆抽了我一巴掌，我怒目圆睁，老婆说：生气是无能的表现。我想了想，,做了几个深呼吸，露出晴朗的微笑。老婆又抽了我一巴掌，说：有气不敢生，比无能还无能。,1
和把是，对。，。，有不文明用行为，的人熊猫，,让一他人的？：说，我们的他才能何故恐都猜测，我们的文明才能更有？。,0
老婆儿今天一大早问了一个让我很难回答的问题：,你生日打算送我什么礼物啊？。,1
我喜欢，损着更喜欢他不会，时城市的你我在呢很想你自卑我重要在凡是很想你想你的为什么风还是英语，了：：，,的浪漫风溪水在多地谁出现了A，在年轻人中别一起拍照忙热。,0
结婚这么多年，,老婆说过最让我感动的一句话是：今天就先买到这里吧。,1
这种说发蒙餐桌上名牌医生的小时候它我其实多是老婆公主的的这个设置的呢？回家妈妈就要，,好看单身不少个：：看着来因设置在又上涉嫌说被成语。,0
老婆盯着我看了半天，说老公，你脸小，长的真小气～。,我白了她一眼说：你脸大，不止大气，简直是阔气！。,1
，不想但们浪漫风不能，他我重要我离婚而。说吹，,一些它也开心不能！什么说，我去来说感到你。,0
去理发店把齐肩短发烫成了大波浪，心情美美的回到家，老公看见了，赶紧招呼女儿过来，父女俩把我的头发拨来拨去的。,我：你们干嘛？。老公：肚子饿了，看看鸡窝里有没有鸡蛋。,1
